dataset,image_id,image_path,mask_path,image_domain,overlaps_isic2019,isic2019_split,isic2019_lesion_id,isic2019_lesion_status,cv2_eligible
isic2018_task1,ISIC_0014867,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014867.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014867_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014868,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014868.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014868_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014872,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014872.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014872_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014879,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014879.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014879_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014883,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014883.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014883_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014897,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014897.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014897_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014898,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014898.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014898_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014901,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014901.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014901_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014903,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014903.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014903_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014904,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014904.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014904_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014907,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014907.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014907_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014908,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014908.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014908_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014912,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014912.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014912_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014913,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014913.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014913_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014919,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014919.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014919_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014920,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014920.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014920_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014921,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014921.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014921_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014922,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014922.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014922_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014923,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014923.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014923_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014925,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014925.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014925_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014926,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014926.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014926_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014928,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014928.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014928_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014929,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014929.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014929_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014931,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014931.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014931_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014933,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014933.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014933_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014937,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014937.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014937_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014940,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014940.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014940_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014941,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014941.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014941_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014943,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014943.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014943_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014944,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014944.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014944_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014945,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014945.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014945_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014946,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014946.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014946_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014947,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014947.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014947_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014948,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014948.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014948_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014949,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014949.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014949_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014951,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014951.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014951_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014955,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014955.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014955_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014956,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014956.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014956_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014957,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014957.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014957_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014958,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014958.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014958_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014961,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014961.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014961_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014962,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014962.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014962_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014963,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014963.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014963_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014964,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014964.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014964_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014966,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014966.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014966_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014968,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014968.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014968_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014973,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014973.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014973_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014974,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014974.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014974_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014975,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014975.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014975_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014979,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014979.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014979_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014983,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014983.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014983_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014985,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014985.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014985_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014989,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014989.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014989_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014992,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014992.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014992_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014994,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014994.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014994_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0014998,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0014998.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0014998_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015002,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015002.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015002_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015003,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015003.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015003_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015007,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015007.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015007_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015009,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015009.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015009_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015011,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015011.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015011_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015013,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015013.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015013_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015018,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015018.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015018_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015019,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015019.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015019_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015020,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015020.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015020_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015021,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015021.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015021_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015023,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015023.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015023_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015026,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015026.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015026_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015030,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015030.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015030_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015031,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015031.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015031_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015032,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015032.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015032_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015034,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015034.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015034_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015037,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015037.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015037_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015041,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015041.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015041_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015043,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015043.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015043_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015044,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015044.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015044_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015046,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015046.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015046_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015050,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015050.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015050_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015051,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015051.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015051_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015056,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015056.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015056_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015060,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015060.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015060_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015062,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015062.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015062_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015064,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015064.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015064_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015071,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015071.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015071_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015079,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015079.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015079_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015082,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015082.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015082_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015089,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015089.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015089_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015102,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015102.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015102_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015108,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015108.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015108_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015109,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015109.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015109_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015110,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015110.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015110_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015113,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015113.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015113_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015118,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015118.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015118_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015124,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015124.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015124_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015125,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015125.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015125_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015127,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015127.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015127_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015129,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015129.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015129_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015130,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015130.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015130_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015132,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015132.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015132_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015133,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015133.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015133_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015136,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015136.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015136_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015139,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015139.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015139_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015140,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015140.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015140_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015142,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015142.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015142_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015146,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015146.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015146_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015149,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015149.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015149_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015150,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015150.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015150_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015152,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015152.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015152_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015153,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015153.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015153_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015156,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015156.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015156_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0015157,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0015157.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0015157_segmentation.png,dermoscopic,False,,,,True
